id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category
1906531,تاپ مردانه طرح گربه کد SM174,0,0,لباس مردانه,تاپ مردانه,متفرقه,499000,زامیاد,False,0,clothe
5676777,عروسک طرح خرگوش و فیل جلی کت ارتفاع 27 سانتی متر بسته 2 عددی,100,1,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,2300000,فروشگاه میرکالا,False,0,toys and kids
3397543,کیف دوشی طرح ستاره کد 8201,0,0,اکسسوری زنانه و مردانه,کیف زنانه و مردانه,متفرقه,1050000,پرینت آرت,False,0,clothe
9858424,کفش پیاده روی زنانه مدل NK_BANDI_M.E.SH_2022,80,2,کفش زنانه,کفش ورزشی زنانه,متفرقه,1990000,سارزی,True,0,clothe
6461161,پازل 54 تکه طرح پرندگان خشمگين مدل P145,0,0,اسباب بازی,فکری و آموزشی,متفرقه,700000,گالری دارلی,False,0,toys and kids
11718839,ست 3 تکه لباس ورزشی زنانه مدل 103-3102-7101,0,0,لباس زنانه,لباس ورزشی زنانه,متفرقه,6049000,تام اسپرت,True,0,clothe
10376076,پاپوش نوزادی مدل خرس 01,0,0,نوزاد,لباس نوزاد,متفرقه,390000,الی کوچولو,False,0,clothe
11197919,محافظ دسته ایکس باکس سری S/X مدل ONE7 به همراه روکش آنالوگ,0,0,لوازم جانبی کنسول بازی,,متفرقه,1850000,کنسولک,False,0,toys and kids
6919081,تسبیح سلین کالا مدل عقیق شجر ce-As12,100,1,اکسسوری زنانه و مردانه,تسبیح,سلین کالا,2300000,برند سلین کالا,False,0,clothe
8955101,سویشرت زنانه کریویت مدل Ml2024,90,4,لباس زنانه,سویشرت زنانه,کریویت,3200000,بل سنتر,False,0,clothe
12343970,پاکت هدیه مدل حال و هوای پاریس ,0,0,ملزومات هدیه,پاکت هدیه و ساک خرید,متفرقه,450000,گلد بیلیون,False,0,book & stationary & art
9810120,تی شرت زنانه مدل 77,88,5,لباس زنانه,لباس ورزشی زنانه,متفرقه,2240000,تام اسپرت,True,0,clothe
11825416,عینک آفتابی مدل مستطیلی پیرسینگ دار کد 8032,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,2500000,اوپال اوپتیک,True,1800000,clothe
7760003,سوهان ناخن مدل ابر کد 969 بسته 2 عددی,0,0,بهداشت و زیبایی ناخن,مانیکور، پدیکور,متفرقه,459000,استودیو هنری ژانو,False,0,beauty
704552,تیشرت آستین کوتاه مردانه تارپون طرح فانتزی کد 10246,0,0,لباس مردانه,تی شرت مردانه,متفرقه,990000,اسدشاپ,False,0,clothe
4692482,ست کت و شلوار زنانه السانا مدل مونیکا کد 80122,86,3,لباس زنانه,کت،جلیقه و ست رسمی زنانه,السانا,6980000,السانا مانتو ولیعصر,False,0,clothe
9659493,ست 3 تکه لباس ورزشی زنانه مدل 3102-1801-9101,0,0,لباس زنانه,لباس ورزشی زنانه,متفرقه,5498000,تام اسپرت,True,0,clothe
10790304,دفتر مشق 100 برگ گلبرگ طرح کودکانه کد 1009064,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,850000, گلبرگ,False,0,book & stationary & art
10253882,پازل 60 تکه آلتین آی مدل انگری بردز کد L3001,100,1,اسباب بازی,فکری و آموزشی,آلتین آی,620000,آلتین آی,False,0,toys and kids
7648815,کتاب گفتمان مدرنیته: نگاهی به برخی جریانهای فکری معاصر ایران اثرعبدالله نصری انتشارات دفتر فرهنگ اسلامی,0,0,کتاب علوم اجتماعی,,انتشارات دفتر فرهنگ اسلامی,1080100,عمده بازار تهران,False,0,book & stationary & art
964358,ماسک مو آیس کریم مدل keratin حجم 1000 میلی لیتر,80,22,شامپو و مراقبت مو,ماسک و مراقبت مو,آیس کریم,10000000,فارگو,False,0,beauty
4325647,انگشتر ترمه ۱ مدل hamideh,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,ترمه ۱,600000,گالری آسکه,False,0,clothe
6327442,مایو زنانه مدل 1491,52,5,لباس زنانه,لباس ورزشی زنانه,متفرقه,2350000,زیورالات خرداد,False,0,clothe
10967917,کفش ساحلی مردانه کراکس کد RS-BR-617,90,2,کفش مردانه,کفش ورزشی مردانه,متفرقه,1399000,لیما مارکت,False,0,clothe
10305220,گردنبند زنانه مدل استیل دوستت دارم  به صد زبان طرح قلب 114,40,1,اکسسوری زنانه,زیورآلات زنانه,متفرقه,2000000,مونلایت گالری,False,0,clothe
937392,گردنبند نقره طرح ساحل کد AC 111,40,1,اکسسوری زنانه,زیورآلات نقره زنانه,متفرقه,2400000,مجیک گلد,False,0,clothe
41042,کتاب جودی دمدمی 7 جودی به کالج می رود اثر مگان مک دونالد نشر افق,90,139,کتاب کودک و نوجوان,,نشر افق,499000,آی بولک,False,330000,book & stationary & art
3788687,آتش زا لایت کول مدل B120,82,13,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,190000,بنیان فرآیند,False,0,travel
6295254,فیجت ضد استرس مدل SH-2021,48,8,اسباب بازی,شوخی و سرگرمی,متفرقه,550000,بازرگانی سلامت پوست,False,0,toys and kids
5196708,صابون شستشو نو آکنه مدل گوگرد وزن 100 گرم,66,7,صابون شستشو,,نو آکنه,379000,فروشگاه رخسار سلامت,False,0,beauty
5090960,سرهمی دخترانه مدل 7189-8,86,7,دخترانه,لباس دخترانه,متفرقه,792000,تولیدی فاین اند فیت,False,0,clothe
2700664,ادوتویلت مردانه لا ریو مدل HUNGTING حجم 75 میلی لیتر,0,0,عطر و ادکلن مردانه,,لا ریو,10800000,ایرسا بیوتی شاپ,False,0,beauty
6061555,ساعت مچی عقربه‌ای مردانه متی تیسوت مدل H791AN,0,0,اکسسوری مردانه,ساعت مردانه,متی تیسوت,167200000,گالری کرونو,False,0,clothe
12551582,عینک آفتابی مردانه مدل 3367C01-P44 Polarized Aviator Tawny,0,0,اکسسوری مردانه,عینک مردانه,متفرقه,36000000,اُپتیک اِستور,False,8950000,clothe
3393022, تی شرت پسرانه 27 طرح HIBRO کد V18,0,0,پسرانه,لباس پسرانه,27,744000,آکو هنر,False,0,clothe
9620542,محلول پاک کننده آرایش رینوزیت مدل Skin Hydration حجم 400 میلی لیتر,90,2,مراقبت پوست,پاک کننده آرایش صورت,رینوزیت,779400,اسمار,False,0,beauty
2438401,بازی فکری شطرنج کد C08,84,5,اسباب بازی,فکری و آموزشی,متفرقه,2300000,گروه بازرگانی سهند,False,0,toys and kids
6927503,هودی پسرانه مدل W724 GOD OF WAR,90,2,پسرانه,لباس پسرانه,متفرقه,799000,نوین کالا,False,0,clothe
12557974,ساعت مچی عقربه‌ای مردانه هابلوت مدل سه موتور فعال ژاپن,0,0,اکسسوری مردانه,ساعت مردانه,هابلوت,31000000,لوکس آویز ساعت,False,0,clothe
3489900,تسبیح کد frz1350,52,11,اکسسوری زنانه و مردانه,تسبیح,متفرقه,170000,پروما گالری,False,0,clothe
7800463,عینک آفتابی مدل 2181,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,8950000,اپتیک مدرن ,True,0,clothe
3668340,جاکارتی مردانه مدل بهرام 22330,0,0,اکسسوری مردانه,کیف پول مردانه,متفرقه,1490000,میم کاور,False,0,clothe
11776008,عروسک مدل زنبور کد 654 ارتفاع 20 سانتی متر,0,0,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,2025000,فروشگاه هورشید,False,0,toys and kids
10831420,ست تی شرت و شلوارک پسرانه مدل اسنوبی کد 1065,0,0,پسرانه,لباس پسرانه,متفرقه,2370000,آقا و خانم سی,False,0,clothe
8263127,دفتر 50 برگ مدل انیمه کد Ke2304,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,859000,استودیو هنری ژانو,False,0,book & stationary & art
5679541,گردنبند نقره زنانه ماربلین مدل آدریانا,0,0,اکسسوری زنانه,زیورآلات نقره زنانه,متفرقه,28000000,ماربلین,False,0,clothe
9845664, دفتر مشق 80 برگ کارنیلا طرح ترول ها کد kdf38,0,0,دفتر و کاغذ و مقوا,دفتر,کارنیلا,850000,والاپوش,False,0,book & stationary & art
3408494,کیف دوشی کد 8235,80,1,اکسسوری زنانه و مردانه,کیف زنانه و مردانه,متفرقه,1050000,پرینت آرت,False,0,clothe
4631096,گوشواره زنانه مدل مرواریدی,0,0,اکسسوری زنانه,زیورآلات زنانه,متفرقه,2028000,آلند گالری,False,0,clothe
11907542,آینه جیبی خندالو طرح دانشجوی شیمی مدل تاشو کد 5728 ,0,0,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,خندالو,1190000,خندالو,False,0,beauty
11033658,کیف زنانه والنتینو مدل 1781,0,0,اکسسوری زنانه,کیف زنانه,والنتینو,6930000,ناهید مد,False,0,clothe
10662969,نمک صورتی مزرعه -1100 گرم,80,2,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,399000,رزگلد شادراج آرونیکا,False,0,rural goods
9330116,زعفران سرگل شکسته قائنات  - 1 گرم بسته 3 عددی,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,1550000,تک شاپ ایران,False,0,rural goods
10396070,لگینگ زنانه مدل میکروفیبر کمرگنی رنگ سرمه ای,0,0,لباس زنانه,لگینگ زنانه,متفرقه,2600000,فروشگاه رنگین پوش,False,0,clothe
1729820,چوب بستنی آرنگ کد AB_75 بسته 75 عددی,80,434,ابزار نقاشی و رنگ آمیزی,ابزار و ملزومات هنرهای تجسمی,متفرقه,390000,آ رنگ,False,0,book & stationary & art
9875367,دستبند مدل ماه تولد فروردین و شهریور F15 مجموعه 2 عددی,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,1300000,آرین گلابتون,False,0,clothe
7101696,دفتر مشق 40 برگ طرح سنتی اسلیمی کد f525,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,600000,پرینت آرت,False,0,book & stationary & art
4824076,دستبند نقره مردانه ترمه ۱ مدل هوشنگ کد Dcsf0471,0,0,اکسسوری مردانه,زیورآلات نقره مردانه,ترمه ۱,2486000,لیردا گلد,False,0,clothe
9127201,پرچم رومیزی مدل کشور بولیوی کد 2,0,0,دست بافته‌ ها، رودوزی و محصولات پارچه ای و چرمی,پرچم,متفرقه,1200000,جاویدان تندیس,False,0,book & stationary & art
11526434,پیراهن ساحلی زنانه مدل دیا کد 02,80,2,لباس زنانه,پیراهن و لباس مجلسی زنانه,متفرقه,3190000,تولیدی دخملی,False,0,clothe
9063782,دفتر مشق 100 برگ پدیده نقش طرح ماشین کلاسیک,96,8,دفتر و کاغذ و مقوا,دفتر,پدیده نقش,792000,پدیده نقش استور,False,792000,book & stationary & art
6329941,شامپو مو ویکتوریا رز مدل تمپتیشن حجم 400 میلی لیتر,84,6,شامپو و مراقبت مو,شامپو مو,ویکتوریارز,2980000,پیشتاز سلامت,False,0,beauty
9379542,ماسک صورت بایوآکوا مدل چای سبز کد 502 حجم 30 میلی لیتر بسته 5 عددی,0,0,مراقبت پوست,ماسک صورت و بدن,بایو آکوا,680000,کوتکا,False,0,beauty
9120715,گردنبند پرمانه طرح امام زمان کد pmd.24179 مدل دو طرفه,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,650000,مرکزچاپ پرمانه,False,0,clothe
9563481,کفش پیاده روی زنانه مدل 349011428,78,8,کفش زنانه,کفش ورزشی زنانه,متفرقه,3600000,دلیچی,False,0,clothe
11607535,کراوات مردانه درسمن مدل af-167,0,0,اکسسوری مردانه,کراوات و پاپیون مردانه,درسمن,4990000,راضی خرید,False,0,clothe
7966859,کفش مخصوص دویدن زنانه نیو بالانس مدل W068LK,0,0,کفش زنانه,کفش ورزشی زنانه,نیو بالانس,44300000,اکتیو اسپرت,False,0,clothe
11646942,بادی آستین بلند نوزادی اچ اند ام مدل 0873119015,0,0,نوزاد,لباس نوزاد,اچ اند ام,4200000,شیکامزون,False,0,clothe
9489847,کتاب آگهی نویسی متقاعد کننده اثر اندی ماسلن انتشارات ادیبان روز,0,0,کتاب علوم اجتماعی,,انتشارات ادیبان روز,1428900,کتابکالا,False,0,book & stationary & art
7568522,هودی زنانه کد brfp-470,0,0,لباس زنانه,هودی زنانه,متفرقه,4420000,مون گالری,False,0,clothe
11804427,آینه جیبی خندالو طرح تیلور سوئیفت Taylor Swift مدل تاشو کد 19049 ,0,0,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,خندالو,1190000,خندالو,False,0,beauty
5993078,"کتاب The Anatomy of Meaning: Speech, Gesture, and Composite Utterances اثر N. J. Enfield انتشارات مؤلفین طلایی",0,0,کتاب چاپی غیر فارسی,,انتشارات مؤلفین طلایی,3060000,انتشارات طلایی,False,0,book & stationary & art
7114600,دفتر مشق 60 برگ طرح باب اسفنجی کد f353,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,600000,پرینت آرت,False,0,book & stationary & art
2238533,شامپو اکوآلایزر استار لیدی مدل Primer حجم 400 میلی لیتر,82,21,شامپو و مراقبت مو,شامپو مو,استارلیدی,898000,سیب نارنجی,False,0,beauty
11769557,گلیم دستبافت نیم متری فرش هریس کد 101898,0,0,گلیم و گبه,گلیم دستبافت,فرش هریس,5600000,هریس,False,0,book & stationary & art
2472956,گیره مو دخترانه کد 0109923 بسته 2 عددی,88,114,دخترانه,اکسسوری دخترانه,متفرقه,288000, گالری رزگلد,False,0,clothe
9547668,عینک آفتابی اکسسورایز مدل non HL 324-859,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,اکسسورایز,4100000,بهشت آباد,False,0,clothe
3667430,گیره مو دخترانه مدل هندوانه کد 0677 بسته دو عددی,0,0,دخترانه,اکسسوری دخترانه,متفرقه,240000,رنگین کمون گالری,False,0,clothe
8393849,پازل 54 تکه اطلس آبی طرح افسانه محافظان جغد های گاهول  مدل P1727,0,0,اسباب بازی,فکری و آموزشی,اطلس آبی,800000,اطلس آبی,False,0,toys and kids
11423982,جو دوسر پرک آبادشت - 200 گرم,0,0,مواد غذایی,غلات و حبوبات ارگانیک,متفرقه,500000,آبادشت,False,0,rural goods
6392055,کتاب Navigating Big Finance and Big Technology for Global Change: The Impact of Social Finance on the World’s Poor اثر جمعی از نویسندگان انتشارات مؤلفین طلایی,0,0,کتاب چاپی غیر فارسی,,انتشارات مؤلفین طلایی,2480000,انتشارات طلایی,False,0,book & stationary & art
6646566,تی شرت آستین کوتاه نوزادی کارانس مدل TSB-3163,0,0,نوزاد,لباس نوزاد,کارانس,640000,کارانس,False,0,clothe
9630128, کفش مخصوص پیاده روی مدل 254006115,80,1,مد و پوشاک دخترانه و پسرانه,کفش دخترانه و پسرانه,متفرقه,3580000,دلیچی,True,3430000,clothe
2761241,اسباب بازی مدل قایق بخار,80,682,اسباب بازی,ماشین، هواپیما و قطار,متفرقه,410000,تامین کالای ملودی,False,0,toys and kids
11434767,کتاب الاغ نادان اثر استاد ایرج شهرامی پور انتشارات ارسطو,0,0,کتاب شعر و ادبیات,,انتشارات ارسطو,680000,کتابار,False,0,book & stationary & art
9322329,پازل 117 تکه مدل پاتریک کد 1637,0,0,اسباب بازی,فکری و آموزشی,متفرقه,1590000,استودیو هنری ژانو,False,0,toys and kids
11130760, ادویه کاری 24 قلم سوغات کیو  - 200 گرم,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,558000,سوغات  کیو,False,0,rural goods
8082036,تی شرت ورزشی مردانه آندر آرمور مدل EF3387-464GRN,100,1,لباس مردانه,لباس ورزشی مردانه,آندر آرمور,8450000,می ما ,False,0,clothe
5900421,تی شرت پسرانه 27 مدل کارتون گربه سگ کد V131,0,0,پسرانه,لباس پسرانه,27,744000,آکو هنر,False,0,clothe
10996782,ادوپرفیوم زنانه بی ماین مدل MONDAY حجم 30 میلی لیتر,0,0,عطر و ادکلن زنانه,,بی ماین,2295100,گالری کهن,False,0,beauty
10522266,تمبر یادگاری مدل روز مخابرات مجموعه 4 عددی ,60,1,لوازم اداری,تمبر,متفرقه,150000,گلد تلکام,False,0,book & stationary & art
12586082,جوراب ساق بلند کد 023,0,0,اکسسوری زنانه و مردانه,جوراب زنانه و مردانه,متفرقه,900000,تجارتکده البرز,True,0,clothe
7093328,هودی پسرانه مدل سونیک F149 رنگ گلبهی,0,0,پسرانه,لباس پسرانه,متفرقه,1380000,نوین کالا,False,0,clothe
5042900,بند سوتین مدل 3644-3,60,4,لباس زنانه,لباس زیر زنانه,متفرقه,160000,ماییلدا,False,0,clothe
9253813,فیگور مدل انیمه شیطان کش طرح موزان کیبوتسوجی کد 02,72,5,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,3471900,تامین کالای ملودی,False,0,toys and kids
5905997,کفش مخصوص پیاده روی پسرانه کد M113,0,0,پسرانه,کفش پسرانه,متفرقه,2673300,نازپا,False,0,clothe
9528762,سويشرت مردانه ليورجي مدل Limit les,0,0,لباس مردانه,سویشرت مردانه,لیورجی,12800000,لیور مارکت,False,0,clothe
9589958,کتاب Positive Discipline Tools for Teachers اثر Jane Nelsen Ed.D AND Kelly Gfroerer Ph.D. انتشارات Harmony,0,0,کتاب چاپی غیر فارسی,,متفرقه,2323000,بوکم,False,0,book & stationary & art
1764592,عینک آفتابی کد 4087,72,12,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,1190000,جهان مال,True,0,clothe
10662828,جوراب ساق کوتاه دخترانه آرمینو طرح کیتی کد S2,0,0,دخترانه,لباس دخترانه,متفرقه,375000,طلاب جانبی,False,0,clothe
6098283,صندل زنانه نیکتا مدل ZRSH2.2273,0,0,کفش زنانه,صندل زنانه,نیکتا,3450000,نستور,False,0,clothe
10552412,چراغ قوه دستی ای اسمارتر مدل W537,72,5,کوه‌ نوردی و صخره نوردی,چراغ قوه,متفرقه,4540000,روتا,False,4540000,travel
9284342,لوسیون ضد آفتاب ایزدین مدل جوانساز حجم 50 میلی لیتر,100,1,مراقبت پوست,کرم ضد آفتاب,ایزدین,18500000,ای میکاپ استور,False,0,beauty
7343587,کمربند مردانه چرم آرشام مدل K-03,0,0,اکسسوری مردانه,کمربند و ساسبند مردانه,متفرقه,4800000,آرشام لیدر,True,0,clothe
4322495,تاپ دخترانه مدل TOP991105-014,50,4,دخترانه,لباس دخترانه,متفرقه,350000,صحبا,False,0,clothe
9897783,کفش پیاده روی مدل AIR57,100,1,کفش زنانه و مردانه,کفش ورزشی زنانه و مردانه,متفرقه,8690000,دلفی کاستوم,True,0,clothe
10710079,تی شرت آستین بلند ورزشی زنانه مل اند موژ مدل W07827-310,0,0,لباس زنانه,لباس ورزشی زنانه,مل اند موژ,3900000,مل اندموژ,False,0,clothe
11834399,عینک آفتابی زنانه مدل J1501 Onyx Half Sacramento,0,0,اکسسوری زنانه,عینک زنانه,متفرقه,3980000,اُپتیک اِستور,False,0,clothe
9656385,کتاب Brand New You اثر Simon Middleton انتشارات Hay House,0,0,کتاب چاپی غیر فارسی,,متفرقه,1860000,بوکم,False,0,book & stationary & art
5823893,آینه جیبی مدل لوزی کد 1845,0,0,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,متفرقه,439000,استودیو هنری ژانو,False,0,beauty
2918824,دستمال مرطوب لوسین مدل 1001 بسته 70 عددی,76,23,بهداشت و مراقبت بدن,دستمال مرطوب,لوسین,460000,پارسیان نیک هستی,False,0,beauty
10245024,تابلو فرش دستبافت طرح نیویورک مدل 39,0,0,تابلو فرش,,متفرقه,220000000,بوستان سنقر,False,0,book & stationary & art
7376163,کتاب Sicher B2 اثر Michaela Perlmann-Balme and Susanne Schwalb انتشارات دنیای زبان,86,13,کتاب چاپی غیر فارسی,,انتشارات دنیای زبان,2700000,دنیای کتاب زبان,False,0,book & stationary & art
11699477,اکشن فیگور مدل شوالیه مبارز ,0,0,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,7200000,نت سرای باران,False,0,toys and kids
7333924,کیف رودوشی مدل BR-170,0,0,اکسسوری زنانه و مردانه,کیف زنانه و مردانه,متفرقه,11500000,ماه شاپین,False,0,clothe
10988827,تی شرت آستین کوتاه دخترانه لوپیلو مدل ger589,100,1,دخترانه,لباس دخترانه,لوپیلو,1950000,کوکی وان,False,0,clothe
6636485,قندان مسی طرح رز کد GNRA1,80,7,محصولات فلزی,محصولات مسی,متفرقه,2500000,انتشارات گلبرگ,False,2250000,book & stationary & art
8054419,کتاب عاشقان  اثر موسا اسدیان انتشارات دید آور,100,2,کتاب شعر و ادبیات,,انتشارات دیدآور,1693800,کتابکالا,False,1569600,book & stationary & art
9542578,شورت مردانه کولسی مدل اسکلت,88,15,لباس مردانه,لباس زیر مردانه,متفرقه,650000,زرین برگی,False,650000,clothe
6090370,دمنوش گیاهی پنیرک پولاک - 65 گرم,90,2,مواد غذایی,نوشیدنی‌های ارگانیک,متفرقه,769300,پولاک سنتر,False,0,rural goods
10694207,دمنوش به نچرال - 500 گرم,0,0,مواد غذایی,نوشیدنی‌های ارگانیک,متفرقه,1639000,کالاکو,False,0,rural goods
11386727,جوش شیرین ناب ساقه - 100 گرم,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,ناب ساقه,269000,نابینه,False,0,rural goods
6246274,گردنبند طرح تیغ مدل 300GAMZ,94,3,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,1090000,زتوس,False,0,clothe
9063598,جاکلیدی خندالو مدل محرم و اربعین یا قاسم بن الحسین کد 7568 بسته 49 عددی,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,خندالو,2490000,خندالو,False,0,clothe
12159547,اسباب بازی موبایل کودک گرین لاین مدل KIDS SMARTPHONE 2.8,0,0,اسباب بازی,فکری و آموزشی,گرین لاین,20898000,سان بایت,False,20898000,toys and kids
12398783,دستبند طلا 18 عیار دخترانه لیردا مدل اسم شرمین,0,0,زیورآلات طلا بچگانه,زیورآلات طلا دخترانه,لیردا,11214000,لیردا گلد,False,0,clothe
6620044,عروسک طرح تک شاخ مدل بال ابری طول 45 سانتی متر,88,49,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,2100000,جیمی شاپ,False,0,toys and kids
9729414,شلوارک ورزشی مردانه تکنیک+07 مدل SH-111-ME-ZA,92,7,لباس مردانه,لباس ورزشی مردانه,تکنیک+07,3000000,یانگ شاپ,False,3000000,clothe
10872897,دستبند مردانه  مدل کینگ مجموعه دو عددی,0,0,اکسسوری مردانه,زیورآلات مردانه,متفرقه,600000,گالری گارنت,False,0,clothe
8350064,جاکارتی مدل اسم فریناز 14756,0,0,اکسسوری زنانه و مردانه,کیف پول زنانه و مردانه,متفرقه,1200000,میم کاور,False,0,clothe
2062953,واکس مو کالیون مدل 552 حجم 200 میلی لیتر,78,17,آرایش مو,واکس مو,کالیون,539900,آرمیس بیوتی,False,0,beauty
10252329,انگشتر نقره زنانه مدل  glsr-17300,0,0,اکسسوری زنانه,زیورآلات نقره زنانه,متفرقه,11900000, گالری امیرخان,False,0,clothe
8115519,عینک طبی مدل 02,0,0,اکسسوری زنانه,عینک زنانه,متفرقه,2300000,فروشگاه عینک کالاچیو,False,0,clothe
10376789,واکس براق و احیا کننده کفش بلرتو مدل 700071,80,3,کفش زنانه و مردانه,مراقبت کفش و لوازم جانبی,بلرتو,505000,دیجی‌کالا,False,0,clothe
6629693,زیرپوش رکابی مردانه آریان نخ باف مدل 1112,86,75,لباس مردانه,لباس زیر مردانه,آریان نخ باف,1080000,آریان نخ باف,False,1080000,clothe
2482115,کارت پستال طرح چشم اندازی از ایران مدل شکوفه,0,0,ملزومات هدیه,کارت پستال,متفرقه,160000,بازرگانی رویان,False,0,book & stationary & art
8662413,تی شرت بچگانه پرمانه طرح پو کد pmt.4615,0,0,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,متفرقه,750000,مرکزچاپ پرمانه,False,0,clothe
7896917,عروسک بافتنی مدل جغجغه طرح خرگوش کد 30500 مجموعه 4 عددی,0,0,دست بافته‌ ها، رودوزی و محصولات پارچه ای و چرمی,بافتنی,متفرقه,5500000,فروشگاه لالانازی,False,0,book & stationary & art
11764947,بازوبند مردانه طرح السلام علیک یا علی بن موسی الرضا مدل چرمی کد MB بسته 2 عددی,0,0,اکسسوری مردانه,زیورآلات مردانه,متفرقه,790000,فروشگاه لایتینو,False,0,clothe
4780989,اسباب بازی سینک ظرفشویی مدل چمدانی,46,2,اسباب بازی,فکری و آموزشی,متفرقه,2950000,هایپر آنا,True,0,toys and kids
3674496,شلوار کوهنوردی مردانه مدل SH - lwlpn 06,80,2,لباس مردانه,لباس ورزشی مردانه,متفرقه,5800000,ورزش کوه,True,0,clothe
7011872,کانسیلر اسنس مدل Camouflage شماره 60,0,0,آرایش صورت,کانسیلر,اسنس,1800000,لنویت,False,0,beauty
6895466,ماسک صورت ایمجز مدل جلبک دریایی وزن 25 گرم مجموعه 4 عددی,84,15,مراقبت پوست,ماسک صورت و بدن,ایمجز,549600,کوتکا,False,0,beauty
9785956,تی شرت آستین بلند مردانه رانژ مدل  22RA02D11M-2834-13 رنگ طوسی,0,0,لباس مردانه,تی شرت مردانه,رانژ,7900000,فروشگاه رانژ,False,0,clothe
8944722,تی شرت آستین کوتاه بچگانه پرمانه طرح شنل قرمزی کد pmt.6212,0,0,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,متفرقه,750000,مرکزچاپ پرمانه,False,0,clothe
6623089,تی شرت آستین بلند نوزادی کارانس مدل TLBG-3191,0,0,نوزاد,لباس نوزاد,کارانس,640000,کارانس,False,0,clothe
2961568,بازی آموزشی نردبان مدل اعداد و شمارش انگلیسی,70,2,اسباب بازی,فکری و آموزشی,متفرقه,648000,کتاب سالم,False,571000,toys and kids
679325,سایه چشم زاو مدل صدفی ضد حساسیت شماره 107,68,3,آرایش چشم,سایه چشم,زاو,7725000,ژولی,False,0,beauty
6663458,پلیور مردانه مدل یقه گرد کد TN084 رنگ طوسی,80,1,لباس مردانه,ژاکت و پلیور مردانه,متفرقه,1990000,بازرگانی فراک,False,0,clothe
6180213,کیت رنگ مو و ابرو نیتروپلاس شماره 8.53 حجم 100 میلی لیتر رنگ بلوند شکلاتی متوسط,0,0,آرایش ابرو,رنگ ابرو,نیترو,1090000,گالری پری سیما,False,0,beauty
12510871,گردنبند طلا 18 عیار زنانه الن نار مدل ساحل LN11647,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,الن نار,26312700,نارگلد گالری,False,0,clothe
5544887,کتاب جهان تجسمی جان کیج اثر زهرا آخوندی نشر پیله,0,0,کتاب هنر و سرگرمی,,انتشارات پیله,568000,کتاب سالم,False,0,book & stationary & art
3015038,کیت رنگ مو لورآل سری Excellence شماره 7.43 حجم 48 میلی لیتر رنگ بلوند مسی,88,14,آرایش مو,رنگ مو,لورآل,2940000,بیانکا بوتیک,False,2702000,beauty
11873088,شلوار دخترانه اچ اند ام مدل 0917213015,0,0,دخترانه,لباس دخترانه,اچ اند ام,6500000,شیکامزون,False,0,clothe
4812912,آینه مدل فوتبالی کد 1101,100,1,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,متفرقه,439000,استودیو هنری ژانو,False,0,beauty
3525831,شورت مردانه دورنس مدل 1775E,0,0,لباس مردانه,لباس زیر مردانه,دورنس,4400000,سیاه و سفید بیرجند,False,0,clothe
3665949,ست تی شرت و شلوارک پسرانه مدل TH-02,0,0,پسرانه,لباس پسرانه,متفرقه,4500000,نی نی استاپ,True,0,clothe
10684690,دستگاه تصفیه کننده آب آکوآ اسپرینگ مدل RO-S7-KZ 7200 به همراه فیلتر مجموعه  4 عددی و کیت نشتی گیر,0,0,سلامت محیط,تصفیه کننده آب,متفرقه,109000000,شرکت تصفیه سازان مهر,False,0,beauty
